SUBMERCADO;PERIODO_COMERCIALIZACAO;PLD_HORA;DATAHORA
SUDESTE;605;107.64;2025-09-26 04:00:00
SUL;605;107.63;2025-09-26 04:00:00
NORDESTE;606;253.3;2025-09-26 05:00:00
NORTE;606;253.31;2025-09-26 05:00:00
SUDESTE;606;253.31;2025-09-26 05:00:00
SUL;606;253.3;2025-09-26 05:00:00
NORDESTE;607;126.87;2025-09-26 06:00:00
NORTE;607;177.78;2025-09-26 06:00:00
SUDESTE;607;177.78;2025-09-26 06:00:00
SUL;607;177.77;2025-09-26 06:00:00
NORDESTE;608;58.6;2025-09-26 07:00:00
NORTE;608;58.6;2025-09-26 07:00:00
SUDESTE;608;58.6;2025-09-26 07:00:00
SUL;608;58.6;2025-09-26 07:00:00
NORDESTE;609;58.6;2025-09-26 08:00:00
NORTE;609;58.6;2025-09-26 08:00:00
SUDESTE;609;58.6;2025-09-26 08:00:00
SUL;609;58.6;2025-09-26 08:00:00
NORDESTE;610;58.6;2025-09-26 09:00:00
NORTE;610;58.6;2025-09-26 09:00:00
SUDESTE;610;58.6;2025-09-26 09:00:00
SUL;610;58.6;2025-09-26 09:00:00
NORDESTE;611;58.6;2025-09-26 10:00:00
NORTE;611;58.6;2025-09-26 10:00:00
SUDESTE;611;58.6;2025-09-26 10:00:00
SUL;611;58.6;2025-09-26 10:00:00
NORDESTE;612;58.6;2025-09-26 11:00:00
NORTE;612;58.6;2025-09-26 11:00:00
SUDESTE;612;58.6;2025-09-26 11:00:00
SUL;612;58.6;2025-09-26 11:00:00
NORDESTE;613;58.6;2025-09-26 12:00:00
NORTE;613;58.6;2025-09-26 12:00:00
SUDESTE;613;58.6;2025-09-26 12:00:00
SUL;613;58.6;2025-09-26 12:00:00
NORDESTE;614;58.6;2025-09-26 13:00:00
NORTE;614;58.6;2025-09-26 13:00:00
SUDESTE;614;58.6;2025-09-26 13:00:00
SUL;614;58.6;2025-09-26 13:00:00
NORDESTE;615;61.97;2025-09-26 14:00:00
NORTE;615;61.98;2025-09-26 14:00:00
SUDESTE;615;61.98;2025-09-26 14:00:00
SUL;615;61.97;2025-09-26 14:00:00
NORDESTE;616;290.16;2025-09-26 15:00:00
NORTE;616;290.17;2025-09-26 15:00:00
SUDESTE;616;290.16;2025-09-26 15:00:00
SUL;616;290.15;2025-09-26 15:00:00
NORDESTE;617;308.71;2025-09-26 16:00:00
NORTE;617;308.72;2025-09-26 16:00:00
SUDESTE;617;308.71;2025-09-26 16:00:00
SUL;617;308.7;2025-09-26 16:00:00
NORDESTE;618;322.56;2025-09-26 17:00:00
NORTE;618;322.57;2025-09-26 17:00:00
SUDESTE;618;322.56;2025-09-26 17:00:00
SUL;618;322.55;2025-09-26 17:00:00
NORDESTE;619;326.55;2025-09-26 18:00:00
NORTE;619;326.56;2025-09-26 18:00:00
SUDESTE;619;326.56;2025-09-26 18:00:00
SUL;619;326.55;2025-09-26 18:00:00
NORDESTE;620;324.3;2025-09-26 19:00:00
NORTE;620;324.31;2025-09-26 19:00:00
SUDESTE;620;324.31;2025-09-26 19:00:00
SUL;620;324.3;2025-09-26 19:00:00
NORDESTE;621;319.4;2025-09-26 20:00:00
NORTE;621;319.41;2025-09-26 20:00:00
SUDESTE;621;319.41;2025-09-26 20:00:00
SUL;621;319.4;2025-09-26 20:00:00
NORDESTE;622;314.77;2025-09-26 21:00:00
NORTE;622;314.78;2025-09-26 21:00:00
SUDESTE;622;314.78;2025-09-26 21:00:00
SUL;622;314.77;2025-09-26 21:00:00
NORDESTE;623;311.52;2025-09-26 22:00:00
NORTE;623;311.53;2025-09-26 22:00:00
SUDESTE;623;311.53;2025-09-26 22:00:00
SUL;623;311.52;2025-09-26 22:00:00
NORDESTE;624;306.99;2025-09-26 23:00:00
NORTE;624;307.0;2025-09-26 23:00:00
SUDESTE;624;306.99;2025-09-26 23:00:00
SUL;624;306.98;2025-09-26 23:00:00
NORDESTE;577;305.76;2025-09-25 00:00:00
NORTE;577;305.77;2025-09-25 00:00:00
SUDESTE;577;305.76;2025-09-25 00:00:00
SUL;577;305.75;2025-09-25 00:00:00
NORDESTE;578;297.4;2025-09-25 01:00:00
NORTE;578;297.41;2025-09-25 01:00:00
SUDESTE;578;297.4;2025-09-25 01:00:00
SUL;578;297.39;2025-09-25 01:00:00
NORDESTE;579;293.65;2025-09-25 02:00:00
NORTE;579;293.66;2025-09-25 02:00:00
SUDESTE;579;293.65;2025-09-25 02:00:00
SUL;579;293.64;2025-09-25 02:00:00
NORDESTE;580;293.7;2025-09-25 03:00:00
NORTE;580;293.71;2025-09-25 03:00:00
SUDESTE;580;293.7;2025-09-25 03:00:00
SUL;580;293.69;2025-09-25 03:00:00
NORDESTE;581;294.36;2025-09-25 04:00:00
NORTE;581;294.37;2025-09-25 04:00:00
SUDESTE;581;294.37;2025-09-25 04:00:00
SUL;581;294.36;2025-09-25 04:00:00
NORDESTE;582;300.18;2025-09-25 05:00:00
NORTE;582;300.19;2025-09-25 05:00:00
SUDESTE;582;300.19;2025-09-25 05:00:00
SUL;582;300.18;2025-09-25 05:00:00
NORDESTE;583;150.12;2025-09-25 06:00:00
NORTE;583;297.21;2025-09-25 06:00:00
SUDESTE;583;297.21;2025-09-25 06:00:00
SUL;583;297.2;2025-09-25 06:00:00
NORDESTE;584;58.6;2025-09-25 07:00:00
NORTE;584;282.14;2025-09-25 07:00:00
SUDESTE;584;282.14;2025-09-25 07:00:00
SUL;584;282.14;2025-09-25 07:00:00
NORDESTE;585;58.6;2025-09-25 08:00:00
NORTE;585;75.85;2025-09-25 08:00:00
SUDESTE;585;75.85;2025-09-25 08:00:00
SUL;585;75.85;2025-09-25 08:00:00
NORDESTE;586;58.6;2025-09-25 09:00:00
NORTE;586;58.6;2025-09-25 09:00:00
SUDESTE;586;58.6;2025-09-25 09:00:00
SUL;586;58.6;2025-09-25 09:00:00
NORDESTE;587;58.6;2025-09-25 10:00:00
NORTE;587;58.6;2025-09-25 10:00:00
SUDESTE;587;58.6;2025-09-25 10:00:00
SUL;587;58.6;2025-09-25 10:00:00
NORDESTE;588;58.6;2025-09-25 11:00:00
NORTE;588;58.6;2025-09-25 11:00:00
SUDESTE;588;58.6;2025-09-25 11:00:00
SUL;588;58.6;2025-09-25 11:00:00
NORDESTE;589;58.6;2025-09-25 12:00:00
NORTE;589;58.6;2025-09-25 12:00:00
SUDESTE;589;58.6;2025-09-25 12:00:00
SUL;589;58.6;2025-09-25 12:00:00
NORDESTE;590;102.64;2025-09-25 13:00:00
NORTE;590;102.65;2025-09-25 13:00:00
SUDESTE;590;102.64;2025-09-25 13:00:00
SUL;590;102.63;2025-09-25 13:00:00
NORDESTE;591;286.71;2025-09-25 14:00:00
NORTE;591;286.72;2025-09-25 14:00:00
SUDESTE;591;286.72;2025-09-25 14:00:00
SUL;591;286.71;2025-09-25 14:00:00
NORDESTE;592;300.6;2025-09-25 15:00:00
NORTE;592;300.61;2025-09-25 15:00:00
SUDESTE;592;300.6;2025-09-25 15:00:00
SUL;592;300.59;2025-09-25 15:00:00
NORDESTE;593;316.08;2025-09-25 16:00:00
NORTE;593;316.09;2025-09-25 16:00:00
SUDESTE;593;316.09;2025-09-25 16:00:00
SUL;593;316.08;2025-09-25 16:00:00
NORDESTE;594;327.15;2025-09-25 17:00:00
NORTE;594;327.16;2025-09-25 17:00:00
SUDESTE;594;327.15;2025-09-25 17:00:00
SUL;594;327.14;2025-09-25 17:00:00
NORDESTE;595;344.81;2025-09-25 18:00:00
NORTE;595;344.82;2025-09-25 18:00:00
SUDESTE;595;344.81;2025-09-25 18:00:00
SUL;595;344.8;2025-09-25 18:00:00
NORDESTE;596;340.08;2025-09-25 19:00:00
NORTE;596;340.09;2025-09-25 19:00:00
SUDESTE;596;340.09;2025-09-25 19:00:00
SUL;596;340.08;2025-09-25 19:00:00
NORDESTE;597;326.53;2025-09-25 20:00:00
NORTE;597;326.54;2025-09-25 20:00:00
SUDESTE;597;326.54;2025-09-25 20:00:00
SUL;597;326.53;2025-09-25 20:00:00
NORDESTE;598;323.41;2025-09-25 21:00:00
NORTE;598;323.42;2025-09-25 21:00:00
SUDESTE;598;323.41;2025-09-25 21:00:00
SUL;598;323.41;2025-09-25 21:00:00
NORDESTE;599;318.4;2025-09-25 22:00:00
NORTE;599;318.41;2025-09-25 22:00:00
SUDESTE;599;318.4;2025-09-25 22:00:00
SUL;599;318.39;2025-09-25 22:00:00
NORDESTE;600;310.83;2025-09-25 23:00:00
NORTE;600;310.84;2025-09-25 23:00:00
SUDESTE;600;310.84;2025-09-25 23:00:00
SUL;600;310.83;2025-09-25 23:00:00
NORDESTE;553;310.09;2025-09-24 00:00:00
NORTE;553;310.1;2025-09-24 00:00:00
SUDESTE;553;310.09;2025-09-24 00:00:00
SUL;553;310.08;2025-09-24 00:00:00
NORDESTE;554;301.77;2025-09-24 01:00:00
NORTE;554;301.78;2025-09-24 01:00:00
SUDESTE;554;301.77;2025-09-24 01:00:00
SUL;554;301.76;2025-09-24 01:00:00
NORDESTE;555;297.76;2025-09-24 02:00:00
NORTE;555;297.77;2025-09-24 02:00:00
SUDESTE;555;297.77;2025-09-24 02:00:00
SUL;555;297.76;2025-09-24 02:00:00
NORDESTE;556;297.04;2025-09-24 03:00:00
NORTE;556;297.05;2025-09-24 03:00:00
SUDESTE;556;297.05;2025-09-24 03:00:00
SUL;556;297.04;2025-09-24 03:00:00
NORDESTE;557;298.51;2025-09-24 04:00:00
NORTE;557;298.52;2025-09-24 04:00:00
SUDESTE;557;298.51;2025-09-24 04:00:00
SUL;557;298.5;2025-09-24 04:00:00
NORDESTE;558;302.37;2025-09-24 05:00:00
NORTE;558;302.38;2025-09-24 05:00:00
SUDESTE;558;302.37;2025-09-24 05:00:00
SUL;558;302.36;2025-09-24 05:00:00
NORDESTE;559;151.21;2025-09-24 06:00:00
NORTE;559;300.67;2025-09-24 06:00:00
SUDESTE;559;300.67;2025-09-24 06:00:00
SUL;559;300.66;2025-09-24 06:00:00
NORDESTE;560;58.6;2025-09-24 07:00:00
NORTE;560;291.13;2025-09-24 07:00:00
SUDESTE;560;291.13;2025-09-24 07:00:00
SUL;560;291.13;2025-09-24 07:00:00
NORDESTE;561;58.6;2025-09-24 08:00:00
NORTE;561;279.4;2025-09-24 08:00:00
SUDESTE;561;279.4;2025-09-24 08:00:00
SUL;561;279.4;2025-09-24 08:00:00
NORDESTE;562;58.6;2025-09-24 09:00:00
NORTE;562;58.6;2025-09-24 09:00:00
SUDESTE;562;58.6;2025-09-24 09:00:00
SUL;562;58.6;2025-09-24 09:00:00
NORDESTE;563;58.6;2025-09-24 10:00:00
NORTE;563;58.6;2025-09-24 10:00:00
SUDESTE;563;58.6;2025-09-24 10:00:00
SUL;563;58.6;2025-09-24 10:00:00
NORDESTE;564;58.6;2025-09-24 11:00:00
NORTE;564;58.6;2025-09-24 11:00:00
SUDESTE;564;58.6;2025-09-24 11:00:00
SUL;564;58.6;2025-09-24 11:00:00
NORDESTE;565;58.6;2025-09-24 12:00:00
NORTE;565;58.6;2025-09-24 12:00:00
SUDESTE;565;58.6;2025-09-24 12:00:00
SUL;565;58.6;2025-09-24 12:00:00
NORDESTE;566;128.53;2025-09-24 13:00:00
NORTE;566;128.54;2025-09-24 13:00:00
SUDESTE;566;128.54;2025-09-24 13:00:00
SUL;566;128.53;2025-09-24 13:00:00
NORDESTE;567;286.99;2025-09-24 14:00:00
NORTE;567;287.0;2025-09-24 14:00:00
SUDESTE;567;287.0;2025-09-24 14:00:00
SUL;567;286.99;2025-09-24 14:00:00
NORDESTE;568;304.0;2025-09-24 15:00:00
NORTE;568;304.01;2025-09-24 15:00:00
SUDESTE;568;304.0;2025-09-24 15:00:00
SUL;568;303.99;2025-09-24 15:00:00
NORDESTE;569;317.89;2025-09-24 16:00:00
NORTE;569;317.9;2025-09-24 16:00:00
SUDESTE;569;317.89;2025-09-24 16:00:00
SUL;569;317.88;2025-09-24 16:00:00
NORDESTE;570;330.57;2025-09-24 17:00:00
NORTE;570;330.58;2025-09-24 17:00:00
SUDESTE;570;330.58;2025-09-24 17:00:00
SUL;570;330.57;2025-09-24 17:00:00
NORDESTE;571;342.26;2025-09-24 18:00:00
NORTE;571;342.27;2025-09-24 18:00:00
SUDESTE;571;342.27;2025-09-24 18:00:00
SUL;571;342.26;2025-09-24 18:00:00
NORDESTE;572;341.5;2025-09-24 19:00:00
NORTE;572;341.51;2025-09-24 19:00:00
SUDESTE;572;341.51;2025-09-24 19:00:00
SUL;572;341.5;2025-09-24 19:00:00
NORDESTE;573;318.38;2025-09-24 20:00:00
NORTE;573;339.98;2025-09-24 20:00:00
SUDESTE;573;339.98;2025-09-24 20:00:00
SUL;573;339.97;2025-09-24 20:00:00
NORDESTE;574;315.79;2025-09-24 21:00:00
NORTE;574;329.13;2025-09-24 21:00:00
SUDESTE;574;329.13;2025-09-24 21:00:00
SUL;574;329.12;2025-09-24 21:00:00
NORDESTE;575;322.05;2025-09-24 22:00:00
NORTE;575;322.06;2025-09-24 22:00:00
SUDESTE;575;322.06;2025-09-24 22:00:00
SUL;575;322.05;2025-09-24 22:00:00
NORDESTE;576;313.67;2025-09-24 23:00:00
NORTE;576;313.68;2025-09-24 23:00:00
SUDESTE;576;313.68;2025-09-24 23:00:00
SUL;576;313.67;2025-09-24 23:00:00
NORDESTE;529;310.97;2025-09-23 00:00:00
NORTE;529;310.98;2025-09-23 00:00:00
SUDESTE;529;310.97;2025-09-23 00:00:00
SUL;529;310.96;2025-09-23 00:00:00
NORDESTE;530;306.34;2025-09-23 01:00:00
NORTE;530;306.35;2025-09-23 01:00:00
SUDESTE;530;306.34;2025-09-23 01:00:00
SUL;530;306.33;2025-09-23 01:00:00
NORDESTE;531;301.05;2025-09-23 02:00:00
NORTE;531;301.06;2025-09-23 02:00:00
SUDESTE;531;301.06;2025-09-23 02:00:00
SUL;531;301.05;2025-09-23 02:00:00
NORDESTE;532;300.53;2025-09-23 03:00:00
NORTE;532;300.54;2025-09-23 03:00:00
SUDESTE;532;300.53;2025-09-23 03:00:00
SUL;532;300.52;2025-09-23 03:00:00
NORDESTE;533;302.11;2025-09-23 04:00:00
NORTE;533;302.12;2025-09-23 04:00:00
SUDESTE;533;302.11;2025-09-23 04:00:00
SUL;533;302.1;2025-09-23 04:00:00
NORDESTE;534;305.98;2025-09-23 05:00:00
NORTE;534;305.99;2025-09-23 05:00:00
SUDESTE;534;305.98;2025-09-23 05:00:00
SUL;534;305.97;2025-09-23 05:00:00
NORDESTE;535;305.97;2025-09-23 06:00:00
NORTE;535;305.98;2025-09-23 06:00:00
SUDESTE;535;305.98;2025-09-23 06:00:00
SUL;535;305.97;2025-09-23 06:00:00
NORDESTE;536;150.0;2025-09-23 07:00:00
NORTE;536;298.69;2025-09-23 07:00:00
SUDESTE;536;298.69;2025-09-23 07:00:00
SUL;536;298.69;2025-09-23 07:00:00
NORDESTE;537;58.6;2025-09-23 08:00:00
NORTE;537;292.81;2025-09-23 08:00:00
SUDESTE;537;293.04;2025-09-23 08:00:00
SUL;537;293.04;2025-09-23 08:00:00
NORDESTE;538;284.48;2025-09-23 09:00:00
NORTE;538;284.49;2025-09-23 09:00:00
SUDESTE;538;284.49;2025-09-23 09:00:00
SUL;538;284.49;2025-09-23 09:00:00
NORDESTE;539;286.27;2025-09-23 10:00:00
NORTE;539;286.28;2025-09-23 10:00:00
SUDESTE;539;286.28;2025-09-23 10:00:00
SUL;539;286.28;2025-09-23 10:00:00
NORDESTE;540;289.02;2025-09-23 11:00:00
NORTE;540;289.03;2025-09-23 11:00:00
SUDESTE;540;289.02;2025-09-23 11:00:00
SUL;540;289.02;2025-09-23 11:00:00
NORDESTE;541;285.31;2025-09-23 12:00:00
NORTE;541;285.32;2025-09-23 12:00:00
SUDESTE;541;285.31;2025-09-23 12:00:00
SUL;541;285.3;2025-09-23 12:00:00
NORDESTE;542;292.34;2025-09-23 13:00:00
NORTE;542;292.35;2025-09-23 13:00:00
SUDESTE;542;292.35;2025-09-23 13:00:00
SUL;542;292.34;2025-09-23 13:00:00
NORDESTE;543;301.43;2025-09-23 14:00:00
NORTE;543;301.44;2025-09-23 14:00:00
SUDESTE;543;301.44;2025-09-23 14:00:00
SUL;543;301.43;2025-09-23 14:00:00
NORDESTE;544;311.09;2025-09-23 15:00:00
NORTE;544;311.1;2025-09-23 15:00:00
SUDESTE;544;311.1;2025-09-23 15:00:00
SUL;544;311.09;2025-09-23 15:00:00
NORDESTE;545;323.37;2025-09-23 16:00:00
NORTE;545;323.38;2025-09-23 16:00:00
SUDESTE;545;323.37;2025-09-23 16:00:00
SUL;545;323.36;2025-09-23 16:00:00
NORDESTE;546;344.97;2025-09-23 17:00:00
NORTE;546;344.98;2025-09-23 17:00:00
SUDESTE;546;344.97;2025-09-23 17:00:00
SUL;546;344.96;2025-09-23 17:00:00
NORDESTE;547;352.93;2025-09-23 18:00:00
NORTE;547;352.94;2025-09-23 18:00:00
SUDESTE;547;352.94;2025-09-23 18:00:00
SUL;547;352.93;2025-09-23 18:00:00
NORDESTE;548;348.18;2025-09-23 19:00:00
NORTE;548;348.19;2025-09-23 19:00:00
SUDESTE;548;348.19;2025-09-23 19:00:00
SUL;548;348.19;2025-09-23 19:00:00
NORDESTE;549;347.48;2025-09-23 20:00:00
NORTE;549;347.49;2025-09-23 20:00:00
SUDESTE;549;347.49;2025-09-23 20:00:00
SUL;549;347.48;2025-09-23 20:00:00
NORDESTE;550;341.95;2025-09-23 21:00:00
NORTE;550;341.96;2025-09-23 21:00:00
SUDESTE;550;341.96;2025-09-23 21:00:00
SUL;550;341.95;2025-09-23 21:00:00
NORDESTE;551;321.76;2025-09-23 22:00:00
NORTE;551;321.77;2025-09-23 22:00:00
SUDESTE;551;321.77;2025-09-23 22:00:00
SUL;551;321.76;2025-09-23 22:00:00
NORDESTE;552;313.85;2025-09-23 23:00:00
NORTE;552;313.86;2025-09-23 23:00:00
SUDESTE;552;313.86;2025-09-23 23:00:00
SUL;552;313.85;2025-09-23 23:00:00
NORDESTE;505;312.24;2025-09-22 00:00:00
NORTE;505;312.25;2025-09-22 00:00:00
SUDESTE;505;312.25;2025-09-22 00:00:00
SUL;505;312.24;2025-09-22 00:00:00
NORDESTE;506;307.28;2025-09-22 01:00:00
NORTE;506;307.29;2025-09-22 01:00:00
SUDESTE;506;307.29;2025-09-22 01:00:00
SUL;506;307.28;2025-09-22 01:00:00
NORDESTE;507;305.58;2025-09-22 02:00:00
NORTE;507;305.59;2025-09-22 02:00:00
SUDESTE;507;305.58;2025-09-22 02:00:00
SUL;507;305.58;2025-09-22 02:00:00
NORDESTE;508;304.96;2025-09-22 03:00:00
NORTE;508;304.97;2025-09-22 03:00:00
SUDESTE;508;304.96;2025-09-22 03:00:00
SUL;508;304.95;2025-09-22 03:00:00
NORDESTE;509;306.17;2025-09-22 04:00:00
NORTE;509;306.18;2025-09-22 04:00:00
SUDESTE;509;306.17;2025-09-22 04:00:00
SUL;509;306.17;2025-09-22 04:00:00
NORDESTE;510;307.56;2025-09-22 05:00:00
NORTE;510;307.57;2025-09-22 05:00:00
SUDESTE;510;307.56;2025-09-22 05:00:00
SUL;510;307.55;2025-09-22 05:00:00
NORDESTE;511;306.48;2025-09-22 06:00:00
NORTE;511;306.49;2025-09-22 06:00:00
SUDESTE;511;306.49;2025-09-22 06:00:00
SUL;511;306.48;2025-09-22 06:00:00
NORDESTE;512;303.47;2025-09-22 07:00:00
NORTE;512;303.48;2025-09-22 07:00:00
SUDESTE;512;303.48;2025-09-22 07:00:00
SUL;512;303.47;2025-09-22 07:00:00
NORDESTE;513;151.58;2025-09-22 08:00:00
NORTE;513;303.16;2025-09-22 08:00:00
SUDESTE;513;303.16;2025-09-22 08:00:00
SUL;513;303.15;2025-09-22 08:00:00
NORDESTE;514;302.95;2025-09-22 09:00:00
NORTE;514;302.96;2025-09-22 09:00:00
SUDESTE;514;302.96;2025-09-22 09:00:00
SUL;514;302.95;2025-09-22 09:00:00
NORDESTE;515;304.37;2025-09-22 10:00:00
NORTE;515;304.38;2025-09-22 10:00:00
SUDESTE;515;304.38;2025-09-22 10:00:00
SUL;515;304.37;2025-09-22 10:00:00
NORDESTE;516;305.05;2025-09-22 11:00:00
NORTE;516;305.06;2025-09-22 11:00:00
SUDESTE;516;305.06;2025-09-22 11:00:00
SUL;516;305.05;2025-09-22 11:00:00
NORDESTE;517;304.51;2025-09-22 12:00:00
NORTE;517;304.52;2025-09-22 12:00:00
SUDESTE;517;304.51;2025-09-22 12:00:00
SUL;517;304.5;2025-09-22 12:00:00
NORDESTE;518;307.68;2025-09-22 13:00:00
NORTE;518;307.69;2025-09-22 13:00:00
SUDESTE;518;307.68;2025-09-22 13:00:00
SUL;518;307.67;2025-09-22 13:00:00
NORDESTE;519;314.38;2025-09-22 14:00:00
NORTE;519;314.39;2025-09-22 14:00:00
SUDESTE;519;314.39;2025-09-22 14:00:00
SUL;519;314.38;2025-09-22 14:00:00
NORDESTE;520;322.56;2025-09-22 15:00:00
NORTE;520;322.57;2025-09-22 15:00:00
SUDESTE;520;322.57;2025-09-22 15:00:00
SUL;520;322.56;2025-09-22 15:00:00
NORDESTE;521;337.03;2025-09-22 16:00:00
NORTE;521;337.04;2025-09-22 16:00:00
SUDESTE;521;337.03;2025-09-22 16:00:00
